timestamp,sensor_id,sensor_type,value
2025-10-01 13:15:00,SalaA_TEMP_1,temperature,23.57
2025-10-01 13:15:00,SalaA_LUX_1,luminosity,631.1
2025-10-01 13:15:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 13:15:00,SalaB_TEMP_1,temperature,22.75
2025-10-01 13:15:00,SalaB_LUX_1,luminosity,763.8
2025-10-01 13:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 13:15:00,SalaC_TEMP_1,temperature,23.33
2025-10-01 13:15:00,SalaC_LUX_1,luminosity,735.8
2025-10-01 13:15:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 13:30:00,SalaA_TEMP_1,temperature,24.02
2025-10-01 13:30:00,SalaA_LUX_1,luminosity,743.3
2025-10-01 13:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 13:30:00,SalaB_TEMP_1,temperature,23.61
2025-10-01 13:30:00,SalaB_LUX_1,luminosity,858.4
2025-10-01 13:30:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 13:30:00,SalaC_TEMP_1,temperature,24.5
2025-10-01 13:30:00,SalaC_LUX_1,luminosity,776.1
2025-10-01 13:30:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 13:45:00,SalaA_TEMP_1,temperature,23.92
2025-10-01 13:45:00,SalaA_LUX_1,luminosity,858.2
2025-10-01 13:45:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 13:45:00,SalaB_TEMP_1,temperature,22.93
2025-10-01 13:45:00,SalaB_LUX_1,luminosity,809.7
2025-10-01 13:45:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 13:45:00,SalaC_TEMP_1,temperature,22.75
2025-10-01 13:45:00,SalaC_LUX_1,luminosity,822.5
2025-10-01 13:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 14:00:00,SalaA_TEMP_1,temperature,23.24
2025-10-01 14:00:00,SalaA_LUX_1,luminosity,843.0
2025-10-01 14:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 14:00:00,SalaB_TEMP_1,temperature,23.96
2025-10-01 14:00:00,SalaB_LUX_1,luminosity,825.5
2025-10-01 14:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 14:00:00,SalaC_TEMP_1,temperature,23.28
2025-10-01 14:00:00,SalaC_LUX_1,luminosity,783.6
2025-10-01 14:00:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 14:15:00,SalaA_TEMP_1,temperature,23.02
2025-10-01 14:15:00,SalaA_LUX_1,luminosity,883.1
2025-10-01 14:15:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 14:15:00,SalaB_TEMP_1,temperature,23.35
2025-10-01 14:15:00,SalaB_LUX_1,luminosity,803.3
2025-10-01 14:15:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 14:15:00,SalaC_TEMP_1,temperature,22.91
2025-10-01 14:15:00,SalaC_LUX_1,luminosity,712.4
2025-10-01 14:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 14:30:00,SalaA_TEMP_1,temperature,23.94
2025-10-01 14:30:00,SalaA_LUX_1,luminosity,736.9
2025-10-01 14:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 14:30:00,SalaB_TEMP_1,temperature,23.86
2025-10-01 14:30:00,SalaB_LUX_1,luminosity,756.7
2025-10-01 14:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 14:30:00,SalaC_TEMP_1,temperature,25.01
2025-10-01 14:30:00,SalaC_LUX_1,luminosity,742.2
2025-10-01 14:30:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 14:45:00,SalaA_TEMP_1,temperature,23.82
2025-10-01 14:45:00,SalaA_LUX_1,luminosity,866.8
2025-10-01 14:45:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 14:45:00,SalaB_TEMP_1,temperature,24.41
2025-10-01 14:45:00,SalaB_LUX_1,luminosity,661.4
2025-10-01 14:45:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 14:45:00,SalaC_TEMP_1,temperature,22.87
2025-10-01 14:45:00,SalaC_LUX_1,luminosity,726.3
2025-10-01 14:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 15:00:00,SalaA_TEMP_1,temperature,22.93
2025-10-01 15:00:00,SalaA_LUX_1,luminosity,768.1
2025-10-01 15:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 15:00:00,SalaB_TEMP_1,temperature,22.79
2025-10-01 15:00:00,SalaB_LUX_1,luminosity,757.2
2025-10-01 15:00:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 15:00:00,SalaC_TEMP_1,temperature,24.54
2025-10-01 15:00:00,SalaC_LUX_1,luminosity,659.2
2025-10-01 15:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 15:15:00,SalaA_TEMP_1,temperature,23.93
2025-10-01 15:15:00,SalaA_LUX_1,luminosity,654.2
2025-10-01 15:15:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 15:15:00,SalaB_TEMP_1,temperature,24.32
2025-10-01 15:15:00,SalaB_LUX_1,luminosity,697.1
2025-10-01 15:15:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 15:15:00,SalaC_TEMP_1,temperature,24.11
2025-10-01 15:15:00,SalaC_LUX_1,luminosity,616.9
2025-10-01 15:15:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 15:30:00,SalaA_TEMP_1,temperature,22.96
2025-10-01 15:30:00,SalaA_LUX_1,luminosity,581.8
2025-10-01 15:30:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 15:30:00,SalaB_TEMP_1,temperature,23.85
2025-10-01 15:30:00,SalaB_LUX_1,luminosity,738.7
2025-10-01 15:30:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 15:30:00,SalaC_TEMP_1,temperature,23.67
2025-10-01 15:30:00,SalaC_LUX_1,luminosity,768.7
2025-10-01 15:30:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 15:45:00,SalaA_TEMP_1,temperature,23.02
2025-10-01 15:45:00,SalaA_LUX_1,luminosity,930.6
2025-10-01 15:45:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 15:45:00,SalaB_TEMP_1,temperature,24.76
2025-10-01 15:45:00,SalaB_LUX_1,luminosity,645.8
2025-10-01 15:45:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 15:45:00,SalaC_TEMP_1,temperature,24.1
2025-10-01 15:45:00,SalaC_LUX_1,luminosity,731.5
2025-10-01 15:45:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 16:00:00,SalaA_TEMP_1,temperature,23.34
2025-10-01 16:00:00,SalaA_LUX_1,luminosity,696.9
2025-10-01 16:00:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 16:00:00,SalaB_TEMP_1,temperature,22.53
2025-10-01 16:00:00,SalaB_LUX_1,luminosity,778.4
2025-10-01 16:00:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 16:00:00,SalaC_TEMP_1,temperature,23.62
2025-10-01 16:00:00,SalaC_LUX_1,luminosity,618.6
2025-10-01 16:00:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 16:15:00,SalaA_TEMP_1,temperature,22.84
2025-10-01 16:15:00,SalaA_LUX_1,luminosity,620.3
2025-10-01 16:15:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 16:15:00,SalaB_TEMP_1,temperature,23.1
2025-10-01 16:15:00,SalaB_LUX_1,luminosity,647.6
2025-10-01 16:15:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 16:15:00,SalaC_TEMP_1,temperature,22.99
2025-10-01 16:15:00,SalaC_LUX_1,luminosity,748.0
2025-10-01 16:15:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 16:30:00,SalaA_TEMP_1,temperature,23.04
2025-10-01 16:30:00,SalaA_LUX_1,luminosity,611.4
2025-10-01 16:30:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 16:30:00,SalaB_TEMP_1,temperature,23.43
2025-10-01 16:30:00,SalaB_LUX_1,luminosity,672.3
2025-10-01 16:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 16:30:00,SalaC_TEMP_1,temperature,25.32
2025-10-01 16:30:00,SalaC_LUX_1,luminosity,601.2
2025-10-01 16:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 16:45:00,SalaA_TEMP_1,temperature,22.54
2025-10-01 16:45:00,SalaA_LUX_1,luminosity,749.6
2025-10-01 16:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 16:45:00,SalaB_TEMP_1,temperature,22.48
2025-10-01 16:45:00,SalaB_LUX_1,luminosity,735.5
2025-10-01 16:45:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 16:45:00,SalaC_TEMP_1,temperature,22.57
2025-10-01 16:45:00,SalaC_LUX_1,luminosity,593.3
2025-10-01 16:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 17:00:00,SalaA_TEMP_1,temperature,22.78
2025-10-01 17:00:00,SalaA_LUX_1,luminosity,514.5
2025-10-01 17:00:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 17:00:00,SalaB_TEMP_1,temperature,23.15
2025-10-01 17:00:00,SalaB_LUX_1,luminosity,510.6
2025-10-01 17:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 17:00:00,SalaC_TEMP_1,temperature,22.74
2025-10-01 17:00:00,SalaC_LUX_1,luminosity,510.3
2025-10-01 17:00:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 17:15:00,SalaA_TEMP_1,temperature,23.26
2025-10-01 17:15:00,SalaA_LUX_1,luminosity,490.8
2025-10-01 17:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 17:15:00,SalaB_TEMP_1,temperature,23.84
2025-10-01 17:15:00,SalaB_LUX_1,luminosity,626.9
2025-10-01 17:15:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 17:15:00,SalaC_TEMP_1,temperature,24.04
2025-10-01 17:15:00,SalaC_LUX_1,luminosity,557.0
2025-10-01 17:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 17:30:00,SalaA_TEMP_1,temperature,23.18
2025-10-01 17:30:00,SalaA_LUX_1,luminosity,352.7
2025-10-01 17:30:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 17:30:00,SalaB_TEMP_1,temperature,23.13
2025-10-01 17:30:00,SalaB_LUX_1,luminosity,473.8
2025-10-01 17:30:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 17:30:00,SalaC_TEMP_1,temperature,22.98
2025-10-01 17:30:00,SalaC_LUX_1,luminosity,570.1
2025-10-01 17:30:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 17:45:00,SalaA_TEMP_1,temperature,25.34
2025-10-01 17:45:00,SalaA_LUX_1,luminosity,474.5
2025-10-01 17:45:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 17:45:00,SalaB_TEMP_1,temperature,23.84
2025-10-01 17:45:00,SalaB_LUX_1,luminosity,387.8
2025-10-01 17:45:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 17:45:00,SalaC_TEMP_1,temperature,23.37
2025-10-01 17:45:00,SalaC_LUX_1,luminosity,643.0
2025-10-01 17:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 18:00:00,SalaA_TEMP_1,temperature,21.76
2025-10-01 18:00:00,SalaA_LUX_1,luminosity,408.5
2025-10-01 18:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 18:00:00,SalaB_TEMP_1,temperature,22.12
2025-10-01 18:00:00,SalaB_LUX_1,luminosity,370.3
2025-10-01 18:00:00,SalaB_OCC_1,occupancy,1.0
2025-10-01 18:00:00,SalaC_TEMP_1,temperature,21.37
2025-10-01 18:00:00,SalaC_LUX_1,luminosity,462.0
2025-10-01 18:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 18:15:00,SalaA_TEMP_1,temperature,22.89
2025-10-01 18:15:00,SalaA_LUX_1,luminosity,336.2
2025-10-01 18:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 18:15:00,SalaB_TEMP_1,temperature,21.38
2025-10-01 18:15:00,SalaB_LUX_1,luminosity,445.2
2025-10-01 18:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 18:15:00,SalaC_TEMP_1,temperature,23.31
2025-10-01 18:15:00,SalaC_LUX_1,luminosity,400.5
2025-10-01 18:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 18:30:00,SalaA_TEMP_1,temperature,22.94
2025-10-01 18:30:00,SalaA_LUX_1,luminosity,342.6
2025-10-01 18:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 18:30:00,SalaB_TEMP_1,temperature,23.37
2025-10-01 18:30:00,SalaB_LUX_1,luminosity,500.7
2025-10-01 18:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 18:30:00,SalaC_TEMP_1,temperature,22.4
2025-10-01 18:30:00,SalaC_LUX_1,luminosity,420.0
2025-10-01 18:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 18:45:00,SalaA_TEMP_1,temperature,23.9
2025-10-01 18:45:00,SalaA_LUX_1,luminosity,315.2
2025-10-01 18:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 18:45:00,SalaB_TEMP_1,temperature,22.15
2025-10-01 18:45:00,SalaB_LUX_1,luminosity,414.4
2025-10-01 18:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 18:45:00,SalaC_TEMP_1,temperature,21.85
2025-10-01 18:45:00,SalaC_LUX_1,luminosity,478.9
2025-10-01 18:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 19:00:00,SalaA_TEMP_1,temperature,22.5
2025-10-01 19:00:00,SalaA_LUX_1,luminosity,198.7
2025-10-01 19:00:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 19:00:00,SalaB_TEMP_1,temperature,23.22
2025-10-01 19:00:00,SalaB_LUX_1,luminosity,239.4
2025-10-01 19:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 19:00:00,SalaC_TEMP_1,temperature,21.98
2025-10-01 19:00:00,SalaC_LUX_1,luminosity,365.8
2025-10-01 19:00:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 19:15:00,SalaA_TEMP_1,temperature,23.04
2025-10-01 19:15:00,SalaA_LUX_1,luminosity,207.4
2025-10-01 19:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 19:15:00,SalaB_TEMP_1,temperature,22.47
2025-10-01 19:15:00,SalaB_LUX_1,luminosity,283.1
2025-10-01 19:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 19:15:00,SalaC_TEMP_1,temperature,22.48
2025-10-01 19:15:00,SalaC_LUX_1,luminosity,314.7
2025-10-01 19:15:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 19:30:00,SalaA_TEMP_1,temperature,21.89
2025-10-01 19:30:00,SalaA_LUX_1,luminosity,231.6
2025-10-01 19:30:00,SalaA_OCC_1,occupancy,1.0
2025-10-01 19:30:00,SalaB_TEMP_1,temperature,22.78
2025-10-01 19:30:00,SalaB_LUX_1,luminosity,142.8
2025-10-01 19:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 19:30:00,SalaC_TEMP_1,temperature,22.28
2025-10-01 19:30:00,SalaC_LUX_1,luminosity,262.9
2025-10-01 19:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 19:45:00,SalaA_TEMP_1,temperature,22.27
2025-10-01 19:45:00,SalaA_LUX_1,luminosity,125.3
2025-10-01 19:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 19:45:00,SalaB_TEMP_1,temperature,22.69
2025-10-01 19:45:00,SalaB_LUX_1,luminosity,106.9
2025-10-01 19:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 19:45:00,SalaC_TEMP_1,temperature,23.17
2025-10-01 19:45:00,SalaC_LUX_1,luminosity,206.8
2025-10-01 19:45:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 20:00:00,SalaA_TEMP_1,temperature,23.37
2025-10-01 20:00:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 20:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 20:00:00,SalaB_TEMP_1,temperature,23.21
2025-10-01 20:00:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 20:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 20:00:00,SalaC_TEMP_1,temperature,22.98
2025-10-01 20:00:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 20:00:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 20:15:00,SalaA_TEMP_1,temperature,23.18
2025-10-01 20:15:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 20:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 20:15:00,SalaB_TEMP_1,temperature,23.82
2025-10-01 20:15:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 20:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 20:15:00,SalaC_TEMP_1,temperature,22.38
2025-10-01 20:15:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 20:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 20:30:00,SalaA_TEMP_1,temperature,23.28
2025-10-01 20:30:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 20:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 20:30:00,SalaB_TEMP_1,temperature,22.41
2025-10-01 20:30:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 20:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 20:30:00,SalaC_TEMP_1,temperature,23.93
2025-10-01 20:30:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 20:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 20:45:00,SalaA_TEMP_1,temperature,23.18
2025-10-01 20:45:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 20:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 20:45:00,SalaB_TEMP_1,temperature,21.7
2025-10-01 20:45:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 20:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 20:45:00,SalaC_TEMP_1,temperature,23.02
2025-10-01 20:45:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 20:45:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 21:00:00,SalaA_TEMP_1,temperature,23.66
2025-10-01 21:00:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 21:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 21:00:00,SalaB_TEMP_1,temperature,22.84
2025-10-01 21:00:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 21:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 21:00:00,SalaC_TEMP_1,temperature,23.04
2025-10-01 21:00:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 21:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 21:15:00,SalaA_TEMP_1,temperature,23.32
2025-10-01 21:15:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 21:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 21:15:00,SalaB_TEMP_1,temperature,22.21
2025-10-01 21:15:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 21:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 21:15:00,SalaC_TEMP_1,temperature,23.31
2025-10-01 21:15:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 21:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 21:30:00,SalaA_TEMP_1,temperature,22.03
2025-10-01 21:30:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 21:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 21:30:00,SalaB_TEMP_1,temperature,21.94
2025-10-01 21:30:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 21:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 21:30:00,SalaC_TEMP_1,temperature,23.67
2025-10-01 21:30:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 21:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 21:45:00,SalaA_TEMP_1,temperature,23.51
2025-10-01 21:45:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 21:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 21:45:00,SalaB_TEMP_1,temperature,21.59
2025-10-01 21:45:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 21:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 21:45:00,SalaC_TEMP_1,temperature,21.58
2025-10-01 21:45:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 21:45:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 22:00:00,SalaA_TEMP_1,temperature,19.84
2025-10-01 22:00:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 22:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 22:00:00,SalaB_TEMP_1,temperature,20.62
2025-10-01 22:00:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 22:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 22:00:00,SalaC_TEMP_1,temperature,21.46
2025-10-01 22:00:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 22:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 22:15:00,SalaA_TEMP_1,temperature,21.18
2025-10-01 22:15:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 22:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 22:15:00,SalaB_TEMP_1,temperature,19.78
2025-10-01 22:15:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 22:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 22:15:00,SalaC_TEMP_1,temperature,20.1
2025-10-01 22:15:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 22:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 22:30:00,SalaA_TEMP_1,temperature,20.6
2025-10-01 22:30:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 22:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 22:30:00,SalaB_TEMP_1,temperature,20.76
2025-10-01 22:30:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 22:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 22:30:00,SalaC_TEMP_1,temperature,18.74
2025-10-01 22:30:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 22:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 22:45:00,SalaA_TEMP_1,temperature,20.37
2025-10-01 22:45:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 22:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 22:45:00,SalaB_TEMP_1,temperature,20.4
2025-10-01 22:45:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 22:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 22:45:00,SalaC_TEMP_1,temperature,20.4
2025-10-01 22:45:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 22:45:00,SalaC_OCC_1,occupancy,1.0
2025-10-01 23:00:00,SalaA_TEMP_1,temperature,20.11
2025-10-01 23:00:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 23:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 23:00:00,SalaB_TEMP_1,temperature,19.84
2025-10-01 23:00:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 23:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 23:00:00,SalaC_TEMP_1,temperature,20.99
2025-10-01 23:00:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 23:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 23:15:00,SalaA_TEMP_1,temperature,19.6
2025-10-01 23:15:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 23:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 23:15:00,SalaB_TEMP_1,temperature,21.57
2025-10-01 23:15:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 23:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 23:15:00,SalaC_TEMP_1,temperature,20.31
2025-10-01 23:15:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 23:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 23:30:00,SalaA_TEMP_1,temperature,19.21
2025-10-01 23:30:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 23:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 23:30:00,SalaB_TEMP_1,temperature,18.56
2025-10-01 23:30:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 23:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 23:30:00,SalaC_TEMP_1,temperature,20.36
2025-10-01 23:30:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 23:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-01 23:45:00,SalaA_TEMP_1,temperature,19.75
2025-10-01 23:45:00,SalaA_LUX_1,luminosity,0.0
2025-10-01 23:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-01 23:45:00,SalaB_TEMP_1,temperature,20.48
2025-10-01 23:45:00,SalaB_LUX_1,luminosity,0.0
2025-10-01 23:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-01 23:45:00,SalaC_TEMP_1,temperature,20.67
2025-10-01 23:45:00,SalaC_LUX_1,luminosity,0.0
2025-10-01 23:45:00,SalaC_OCC_1,occupancy,0.0
2025-10-02 00:00:00,SalaA_TEMP_1,temperature,20.24
2025-10-02 00:00:00,SalaA_LUX_1,luminosity,0.0
2025-10-02 00:00:00,SalaA_OCC_1,occupancy,0.0
2025-10-02 00:00:00,SalaB_TEMP_1,temperature,19.53
2025-10-02 00:00:00,SalaB_LUX_1,luminosity,0.0
2025-10-02 00:00:00,SalaB_OCC_1,occupancy,0.0
2025-10-02 00:00:00,SalaC_TEMP_1,temperature,20.49
2025-10-02 00:00:00,SalaC_LUX_1,luminosity,0.0
2025-10-02 00:00:00,SalaC_OCC_1,occupancy,0.0
2025-10-02 00:15:00,SalaA_TEMP_1,temperature,20.13
2025-10-02 00:15:00,SalaA_LUX_1,luminosity,0.0
2025-10-02 00:15:00,SalaA_OCC_1,occupancy,0.0
2025-10-02 00:15:00,SalaB_TEMP_1,temperature,20.19
2025-10-02 00:15:00,SalaB_LUX_1,luminosity,0.0
2025-10-02 00:15:00,SalaB_OCC_1,occupancy,0.0
2025-10-02 00:15:00,SalaC_TEMP_1,temperature,20.14
2025-10-02 00:15:00,SalaC_LUX_1,luminosity,0.0
2025-10-02 00:15:00,SalaC_OCC_1,occupancy,0.0
2025-10-02 00:30:00,SalaA_TEMP_1,temperature,19.17
2025-10-02 00:30:00,SalaA_LUX_1,luminosity,0.0
2025-10-02 00:30:00,SalaA_OCC_1,occupancy,0.0
2025-10-02 00:30:00,SalaB_TEMP_1,temperature,19.54
2025-10-02 00:30:00,SalaB_LUX_1,luminosity,0.0
2025-10-02 00:30:00,SalaB_OCC_1,occupancy,0.0
2025-10-02 00:30:00,SalaC_TEMP_1,temperature,20.49
2025-10-02 00:30:00,SalaC_LUX_1,luminosity,0.0
2025-10-02 00:30:00,SalaC_OCC_1,occupancy,0.0
2025-10-02 00:45:00,SalaA_TEMP_1,temperature,19.29
2025-10-02 00:45:00,SalaA_LUX_1,luminosity,0.0
2025-10-02 00:45:00,SalaA_OCC_1,occupancy,0.0
2025-10-02 00:45:00,SalaB_TEMP_1,temperature,19.78
2025-10-02 00:45:00,SalaB_LUX_1,luminosity,0.0
2025-10-02 00:45:00,SalaB_OCC_1,occupancy,0.0
2025-10-02 00:45:00,SalaC_TEMP_1,temperature,19.76
2025-10-02 00:45:00,SalaC_LUX_1,luminosity,0.0
2025-10-02 00:45:00,SalaC_OCC_1,occupancy,0.0
